# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Sat Mar 19 14:45:28 CET 2016
# isochrones PARSEC release v1.2S + COLIBRI release PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Rosenfield et al. (2016, arXiv:1603.05283)
# Photometric system: HST/WFC3 UVIS channel, chip 2 (final throughputs)
# Attention: photometry includes extinction of Av=0.124
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00400	Y = 0.25600	[M/H] = -0.583	eta_R = 0.200	Age = 	1.1000e+01 yr
#	Includes interstellar extinction of Av = 0.1240 mag
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    F200LP2 F218W2  F225W2  F275W2  F336W2  F350LP2 F390W2  F438W2  F475W2  F555W2  F600LP2 F606W2  F625W2  F775W2  F814W2  F850LP2	C/O	M_hec	period	pmode	logMdot	slope	int_IMF	stage
	0.004000	1.0414	2.1500000954	2.1500	3.2201	3.5982	0.8952	-3.280	-2.355	5.559	5.716	5.529	1.331	-2.564	0.233	-0.532	-1.396	-2.070	-3.476	-2.591	-2.878	-3.615	-3.739	-4.078	0.4787	0.0000	17.0	1	-14.936	0.000	3.2770648003	0
	0.004000	1.0414	2.2000000477	2.2000	3.2387	3.5981	0.8862	-3.327	-2.401	5.516	5.671	5.489	1.293	-2.609	0.192	-0.575	-1.440	-2.115	-3.522	-2.636	-2.924	-3.661	-3.785	-4.125	0.4787	0.0000	17.4	1	-14.956	0.000	3.2793695927	0
	0.004000	1.0414	2.2500000000	2.2500	3.2589	3.5978	0.8746	-3.377	-2.449	5.472	5.623	5.450	1.259	-2.657	0.152	-0.617	-1.485	-2.161	-3.571	-2.683	-2.971	-3.710	-3.835	-4.175	0.4787	0.0000	17.8	1	-14.975	0.000	3.2815473080	0
	0.004000	1.0414	2.2999999523	2.3000	3.2778	3.5976	0.8644	-3.425	-2.494	5.430	5.577	5.412	1.224	-2.703	0.112	-0.658	-1.528	-2.205	-3.617	-2.728	-3.017	-3.756	-3.882	-4.222	0.4787	0.0000	18.3	1	-14.994	0.000	3.2836077213	0
	0.004000	1.0414	2.3499999046	2.3500	3.2954	3.5975	0.8557	-3.469	-2.537	5.389	5.535	5.375	1.189	-2.746	0.074	-0.698	-1.569	-2.247	-3.660	-2.771	-3.060	-3.800	-3.925	-4.266	0.4787	0.0000	18.6	1	-15.013	0.000	3.2855594158	0
	0.004000	1.0414	2.4000000954	2.4000	3.3066	3.5980	0.8555	-3.496	-2.569	5.354	5.504	5.339	1.148	-2.777	0.037	-0.734	-1.604	-2.281	-3.691	-2.804	-3.092	-3.830	-3.955	-4.295	0.4787	0.0000	18.7	1	-15.033	0.000	3.2874104977	0
	0.004000	1.0414	2.5999999046	2.6000	3.3691	3.5977	0.8269	-3.653	-2.723	5.207	5.351	5.201	1.016	-2.931	-0.105	-0.880	-1.754	-2.433	-3.846	-2.957	-3.246	-3.985	-4.110	-4.451	0.4787	0.0000	24.7	1	-15.101	0.000	3.2939352989	0
	0.004000	1.0414	2.7999999523	2.8000	3.4252	3.5976	0.8023	-3.793	-2.862	5.074	5.213	5.077	0.896	-3.070	-0.234	-1.012	-1.890	-2.570	-3.986	-3.096	-3.385	-4.125	-4.250	-4.591	0.4787	0.0000	26.2	1	-15.163	0.000	3.2992820740	0
	0.004000	1.0414	3.0000000000	3.0000	3.4781	3.5974	0.7786	-3.925	-2.992	4.949	5.084	4.960	0.784	-3.201	-0.354	-1.135	-2.017	-2.699	-4.117	-3.226	-3.515	-4.257	-4.382	-4.724	0.4787	0.0000	27.8	1	-13.516	0.000	3.3037204742	0
	0.004000	1.0414	3.2000000477	3.2000	3.5281	3.5972	0.7557	-4.050	-3.115	4.832	4.962	4.851	0.681	-3.323	-0.466	-1.250	-2.136	-2.820	-4.241	-3.348	-3.637	-4.381	-4.507	-4.849	0.4787	0.0000	29.4	1	-13.488	0.000	3.3074507713	0
	0.004000	1.0414	3.4000000954	3.4000	3.5718	3.5972	0.7384	-4.160	-3.224	4.725	4.853	4.750	0.582	-3.433	-0.570	-1.356	-2.244	-2.929	-4.351	-3.457	-3.747	-4.490	-4.616	-4.958	0.4787	0.0000	30.7	1	-13.461	0.000	3.3106060028	0
	0.004000	1.0414	3.5999999046	3.6000	3.6155	3.5970	0.7187	-4.269	-3.331	4.624	4.747	4.655	0.491	-3.540	-0.667	-1.456	-2.347	-3.034	-4.459	-3.564	-3.854	-4.599	-4.725	-5.067	0.4787	0.0000	32.2	1	-13.436	0.000	3.3132953644	0
	0.004000	1.0414	3.7999999523	3.8000	3.6614	3.5965	0.6942	-4.383	-3.441	4.522	4.637	4.563	0.408	-3.650	-0.763	-1.556	-2.451	-3.140	-4.571	-3.672	-3.963	-4.711	-4.837	-5.182	0.4787	0.0000	34.1	1	-13.413	0.000	3.3156080246	0
	0.004000	1.0414	4.0000000000	4.0000	3.7021	3.5961	0.6744	-4.485	-3.540	4.429	4.538	4.477	0.328	-3.749	-0.851	-1.647	-2.545	-3.237	-4.671	-3.770	-4.061	-4.811	-4.938	-5.283	0.4787	0.0000	35.7	1	-13.391	0.000	3.3176128864	0
	0.004000	1.0414	4.1999998093	4.2000	3.7390	3.5960	0.6582	-4.578	-3.631	4.342	4.448	4.395	0.250	-3.840	-0.934	-1.733	-2.634	-3.326	-4.763	-3.860	-4.152	-4.903	-5.030	-5.375	0.4787	0.0000	37.2	1	-13.369	0.000	3.3193576336	0
	0.004000	1.0414	4.4000000954	4.4000	3.7720	3.5960	0.6456	-4.660	-3.713	4.261	4.366	4.318	0.174	-3.922	-1.014	-1.813	-2.716	-3.409	-4.845	-3.943	-4.235	-4.986	-5.113	-5.458	0.4787	0.0000	38.5	1	-13.349	0.000	3.3208827972	0
	0.004000	1.0414	4.5999999046	4.6000	3.8071	3.5957	0.6284	-4.748	-3.798	4.182	4.281	4.245	0.108	-4.007	-1.088	-1.890	-2.796	-3.491	-4.931	-4.027	-4.319	-5.072	-5.199	-5.546	0.4787	0.0000	40.1	1	-13.330	0.000	3.3222241402	0
	0.004000	1.0414	4.8000001907	4.8000	3.8384	3.5956	0.6152	-4.826	-3.875	4.108	4.205	4.175	0.041	-4.084	-1.160	-1.964	-2.871	-3.567	-5.009	-4.104	-4.396	-5.150	-5.277	-5.624	0.4787	0.0000	41.4	1	-13.272	0.000	3.3234102726	0
	0.004000	1.0414	5.0000000000	5.0000	3.8638	3.5960	0.6090	-4.889	-3.941	4.040	4.139	4.108	-0.030	-4.151	-1.229	-2.032	-2.941	-3.636	-5.075	-4.172	-4.464	-5.215	-5.342	-5.688	0.4787	0.0000	42.3	1	-13.258	0.000	3.3244650364	0
	0.004000	1.0414	5.1999998093	5.2000	3.8959	3.5956	0.5923	-4.970	-4.018	3.969	4.063	4.043	-0.088	-4.227	-1.295	-2.101	-3.012	-3.710	-5.153	-4.247	-4.540	-5.293	-5.421	-5.768	0.4787	0.0000	44.0	1	-13.166	0.000	3.3254051208	0
	0.004000	1.0414	5.4000000954	5.4000	3.9220	3.5957	0.5830	-5.035	-4.084	3.904	3.997	3.981	-0.151	-4.294	-1.359	-2.166	-3.079	-3.776	-5.219	-4.313	-4.606	-5.360	-5.487	-5.833	0.4787	0.0000	45.1	1	-13.126	0.000	3.3262448311	0
	0.004000	1.0414	5.5999999046	5.6000	3.9518	3.5953	0.5674	-5.110	-4.155	3.838	3.926	3.921	-0.203	-4.365	-1.420	-2.230	-3.145	-3.844	-5.291	-4.383	-4.676	-5.432	-5.560	-5.907	0.4787	0.0000	46.7	1	-13.040	0.000	3.3269982338	0
	0.004000	1.0414	5.8000001907	5.8000	3.9746	3.5954	0.5605	-5.167	-4.213	3.780	3.869	3.864	-0.261	-4.423	-1.478	-2.288	-3.204	-3.903	-5.349	-4.442	-4.735	-5.490	-5.618	-5.965	0.4787	0.0000	47.7	1	-13.016	0.000	3.3276765347	0
	0.004000	1.0414	6.0000000000	6.0000	4.0036	3.5950	0.5444	-5.239	-4.282	3.718	3.800	3.808	-0.309	-4.491	-1.535	-2.348	-3.267	-3.968	-5.419	-4.509	-4.803	-5.560	-5.688	-6.037	0.4787	0.0000	49.5	1	-12.924	0.000	3.3282895088	0
	0.004000	1.0414	6.1999998093	6.2000	4.0256	3.5951	0.5371	-5.294	-4.337	3.663	3.745	3.754	-0.363	-4.547	-1.590	-2.403	-3.323	-4.025	-5.475	-4.565	-4.859	-5.616	-5.744	-6.092	0.4787	0.0000	50.5	1	-12.896	0.000	3.3288455009	0
	0.004000	1.0414	6.4000000954	6.4000	4.0435	3.5955	0.5346	-5.339	-4.385	3.612	3.698	3.704	-0.419	-4.595	-1.642	-2.455	-3.375	-4.075	-5.522	-4.614	-4.908	-5.663	-5.790	-6.137	0.4787	0.0000	51.2	1	-12.902	0.000	3.3293509483	0
